Date,Time,Curve,Qflag,Site,Leaf Age,Chl a+b,Na,Pa,SLA,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
2002/02/11,15:34,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,15.075,0.13525,779.5,1.4825,0.97725,6,1,2.84,19.4025,20.3775,19.4875,1000.375,980.575,14.59475,16.34525,56.2575,63.005,500.125,1500,87.1625
2002/02/11,15:37,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,16.225,0.124,940.5,1.4125,1.0175,6,1,2.84,19.61,20.575,19.7125,1199.525,1178.05,14.58025,16.24875,55.4775,61.83,500.25,1500.25,87.16
2002/02/11,15:40,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,14.325,0.11175,951,1.215,0.96325,6,1,2.84,19.675,20.0775,19.8025,1201.275,1182.4,14.56675,15.999,55.215,60.6425,500.2,1000.5,87.165
2002/02/11,15:42,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,11.05,0.098475,981.75,1.006,0.901,6,1,2.84,19.6425,19.4875,19.805,1199.975,1185.225,14.55125,15.74,55.2675,59.78,499.55,500,87.1675
2002/02/11,15:45,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,4.73,0.0784,1077.5,0.78,0.87325,6,1,2.84,19.605,19.1225,19.81,1199.525,1192.725,14.5515,15.474,55.3875,58.895,499.575,199,87.16
2002/02/11,15:47,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,1.728,0.059225,1127.5,0.5995,0.88225,6,1,2.84,19.705,19.075,19.965,1200.55,1197.6,14.5875,15.2965,55.185,57.8625,499.5,100,87.16
2002/02/11,15:49,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,-1.105,0.0505,1215,0.51425,0.8855,6,1,2.84,19.7125,19.0525,19.97,1199.25,1199.85,14.6195,15.22775,55.275,57.5775,499.5,50,87.16
2002/02/11,15:51,14,1,4,0,517.8032653,2.738135585,0.268146944,3.933547162,-4.225,0.0416,1350,0.42075,0.8765,6,1,2.84,19.5875,18.955,19.8075,1200.875,1205.325,14.66975,15.1675,55.905,57.805,499.425,0.75,87.16
2002/02/11,16:26,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,14.9,0.2825,243.75,2.77,0.9165,6,1,2.84,21.495,22.1125,21.6725,359.275,340.25,16.885,20.141,57.1975,68.225,500.325,1500.25,87.15
2002/02/11,16:29,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,7.5275,0.282,140.75,2.92,0.96625,6,1,2.84,21.9275,22.52,22.13,199.75,190.05,16.91,20.34075,55.79,67.105,500.2,1499.75,87.15
2002/02/11,16:31,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,2.2775,0.28425,82.125,3.08,1.01,6,1,2.84,22.4,22.925,22.6175,100.85,97.75,16.997,20.61025,54.465,66.0475,500.325,1500,87.1475
2002/02/11,16:33,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-0.6475,0.28775,54.3,3.3325,1.08,6,1,2.84,23.06,23.555,23.2925,50.9,51.45,17.147,21.0575,52.7975,64.84,500.275,1500,87.15
2002/02/11,16:35,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-3.6575,0.29,27.25,3.425,1.1025,6,1,2.84,23.4125,23.8375,23.67,1.275,5.65,17.35975,21.37775,52.3225,64.4325,500.3,1499.5,87.1475
2002/02/11,16:39,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,17.5,0.29025,265.75,3.6225,1.165,6,1,2.84,24.1525,24.35,24.47,400.225,377.575,17.48075,21.73175,50.4,62.6575,500.175,1499.5,87.1425
2002/02/11,16:41,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,24.95,0.29125,601.5,3.83,1.225,6,1,2.84,24.735,24.8475,25.065,799.8,766.35,17.59775,22.0865,48.995,61.4925,500.325,1500,87.1475
2002/02/11,16:44,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,24.775,0.2875,794,3.9525,1.28,6,1,2.84,25.2125,25.2375,25.5625,999.2,964.9,17.69925,22.33075,47.9,60.435,500.225,1498.25,87.15
2002/02/11,16:46,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,24.85,0.28,985.25,3.885,1.2875,6,1,2.84,25.3575,25.2875,25.7025,1200.225,1165.025,17.76825,22.32625,47.6725,59.9025,500.25,1501,87.15
2002/02/11,16:48,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,21.15,0.2535,1000,3.325,1.21,6,1,2.84,25.1375,24.565,25.515,1200,1169.925,17.752,21.66225,48.255,58.885,499.45,1000.25,87.15
2002/02/11,16:49,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,14.775,0.22425,1040,2.7475,1.12,6,1,2.84,24.735,23.75,25.1175,1199.55,1177.875,17.78,21.01075,49.51,58.505,499.5,501,87.15
2002/02/11,16:51,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,8.085,0.196,1092.5,2.1825,1.0125,6,1,2.84,24.0375,22.8325,24.4275,1198.75,1185.9,17.83325,20.40425,51.78,59.2425,499.3,200.25,87.155
2002/02/11,16:53,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,3.51,0.166,1140,1.7975,0.97275,6,1,2.84,23.5875,22.3875,24.005,1201.05,1194.25,17.89175,20.0085,53.37,59.685,499.425,99,87.15
2002/02/11,16:55,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,0.4895,0.14425,1170,1.635,1.0125,6,1,2.84,23.745,22.575,24.1875,1199.5,1196.575,17.97325,19.89925,53.11,58.8,499.575,51,87.1525
2002/02/11,16:57,15,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-2.245,0.1225,1207.5,1.5,1.085,6,1,2.84,24.195,22.985,24.665,1199.75,1200.325,18.09225,19.85725,52.0325,57.11,499.475,0.75,87.15
2002/02/11,17:42,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,16.05,0.32025,247.75,2.655,0.78175,6,1,2.84,21.7075,22.4575,21.79,359.775,339.475,19.22475,22.3355,64.2775,74.68,500.35,1500,87.1575
2002/02/11,17:44,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,9.23,0.32475,135.5,2.7275,0.79475,6,1,2.84,21.81,22.5925,21.905,199.55,187.85,19.2435,22.444,63.94,74.575,500.375,1500,87.1575
2002/02/11,17:46,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,2.98,0.33225,78.475,2.8175,0.803,6,1,2.84,21.9175,22.6925,22.03,99.475,95.575,19.24075,22.5435,63.5075,74.405,500.3,1499.75,87.16
2002/02/11,17:49,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-0.232,0.33,50.1,2.86,0.820666667,6,1,2.84,22.06333333,22.79666667,22.19,49.53333333,49.63333333,19.193,22.54433333,62.99333333,73.94666667,500.2333333,1500,87.16
2002/02/11,17:51,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-3.4075,0.32225,23.525,2.8825,0.84375,6,1,2.84,22.255,22.97,22.3925,1.125,5.2,19.2405,22.61775,62.23,73.155,500.3,1499.75,87.16
2002/02/11,17:54,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,19.95,0.30825,256.25,2.915,0.88875,6,1,2.84,22.5875,23.2075,22.7525,399.825,374.525,19.148,22.56775,60.69,71.5275,500.2,1499,87.16
2002/02/11,17:57,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,29.4,0.29375,576.25,2.85,0.9065,6,1,2.84,22.6475,23.2625,22.785,799.775,761.925,19.12875,22.4645,60.41,70.9425,500.55,1500.5,87.165
2002/02/11,17:59,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,29.45,0.28575,768.25,2.8275,0.92275,6,1,2.84,22.77,23.33,22.945,1000.65,962.075,19.1,22.41475,59.875,70.2675,500.25,1500.25,87.17
2002/02/11,18:01,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,28.725,0.2725,961.25,2.7275,0.9295,6,1,2.84,22.7325,23.305,22.9125,1200.3,1162.025,19.0895,22.2865,59.975,70.02,500.275,1499.25,87.17
2002/02/11,18:03,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,24.825,0.2595,984,2.4575,0.8765,6,1,2.84,22.8,22.8225,23.0325,1200.2,1166.975,19.0695,21.948,59.6725,68.68,500.4,1000.5,87.165
2002/02/11,18:04,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,18.15,0.23825,1030,2.16,0.83325,6,1,2.84,22.9,22.3775,23.1675,1200.3,1175.475,19.053,21.58725,59.2525,67.13,500.45,500.25,87.165
2002/02/11,18:06,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,9.4075,0.2205,1097.5,1.955,0.81075,6,1,2.84,22.9975,22.0975,23.295,1199.875,1185.825,19.02375,21.31625,58.815,65.9,500.475,200,87.1675
2002/02/11,18:08,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,4.035,0.19825,1140,1.785,0.81825,6,1,2.84,23.05,22.0175,23.395,1199.775,1192.425,18.9925,21.08825,58.5325,64.99,500.5,100.5,87.1625
2002/02/11,18:10,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,0.9905,0.17575,1170,1.615,0.82875,6,1,2.84,23.0275,21.965,23.375,1199.525,1196.05,18.97025,20.86575,58.545,64.395,500.525,51,87.1675
2002/02/11,18:12,16,1,4,1,587.549898,2.607225963,0.417189405,4.622255517,-2.2575,0.15275,1210,1.4125,0.8265,6,1,2.84,22.9175,21.8075,23.2925,1199.575,1200.225,18.9455,20.60375,58.865,64.0175,500.475,0.5,87.17
2002/02/12,9:28,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,19.57142857,0.329857143,230.5714286,1.157142857,0.333857143,6,1,2.84,16.58714286,17.57714286,16.61142857,360.5142857,336.5571429,17.97342857,19.33671429,82.58285714,88.84571429,500.0428571,1499.142857,87.03571429
2002/02/12,9:36,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,19.58571429,0.408714286,247.1428571,1.484285714,0.353428571,6,1,2.84,17.08,18.06,17.09428571,359.5714286,335.4571429,18.07757143,19.82242857,80.51714286,88.29,500.0857143,1501,87.04714286
2002/02/12,9:38,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,11.06285714,0.418142857,137.2857143,1.518571429,0.354714286,6,1,2.84,17.17285714,18.13428571,17.21571429,199.8142857,186.1285714,18.13685714,19.92328571,80.30428571,88.21142857,500.0428571,1499.571429,87.04857143
2002/02/12,9:40,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,4.85,0.506714286,76.88571429,1.707142857,0.337714286,6,1,2.84,17.25142857,18.19285714,17.30142857,101.1,95.08571429,18.19985714,20.20557143,80.18142857,89.01857143,500.0857143,1499.285714,87.04714286
2002/02/12,9:43,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,0.744442857,0.320428571,45.12857143,1.241428571,0.366571429,6,1,2.84,17.16,18.09571429,17.19,50.48571429,49.5,18.271,19.72771429,80.97571429,87.43142857,500.1,1500.285714,87.05428571
2002/02/12,9:45,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,-2.925714286,0.279285714,19.92857143,1.082857143,0.362571429,6,1,2.84,17.02571429,17.96428571,17.06142857,-1.671428571,1.828571429,18.29942857,19.57328571,81.79142857,87.48142857,500.2428571,1499,87.05428571
2002/02/12,9:49,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,22.18571429,0.280285714,234.1428571,1.062857143,0.355142857,6,1,2.84,16.99285714,17.94428571,17.02857143,400.6,373.4857143,18.37757143,19.62914286,82.30857143,87.91714286,500.0571429,1500,87.06
2002/02/12,9:51,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,29.98571429,0.280714286,575.5714286,1.074285714,0.358428571,6,1,2.84,17.02714286,17.99285714,17.04142857,802.6142857,765.6142857,18.40142857,19.66557143,82.24428571,87.89571429,500.2714286,1500,87.06142857
2002/02/12,9:53,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,29.21428571,0.251142857,757.1428571,0.968,0.357142857,6,1,2.84,16.93,17.89714286,16.95,999.4,963.2142857,18.40085714,19.53957143,82.75428571,87.87285714,500.1,1500.857143,87.06
2002/02/12,9:56,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,29.32857143,0.244142857,950.7142857,0.938571429,0.355857143,6,1,2.84,16.88571429,17.86142857,16.91571429,1200.557143,1164.071429,18.39842857,19.50228571,82.98142857,87.96142857,500.1571429,1500.714286,87.06142857
2002/02/12,9:57,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,26,0.253714286,989.2857143,0.848142857,0.310285714,6,1,2.84,16.88428571,17.44285714,16.93857143,1204.128571,1171.742857,18.409,19.40671429,83.02,87.51857143,500.2285714,999.4285714,87.06428571
2002/02/12,9:59,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,19.57142857,0.228857143,1024.285714,0.675285714,0.271857143,6,1,2.84,16.87714286,16.99714286,16.94857143,1200.585714,1176.171429,18.41457143,19.20914286,83.09571429,86.68285714,500.2142857,500.8571429,87.06
2002/02/12,10:01,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,10.53285714,0.508571429,1142.857143,1.018571429,0.201857143,6,1,2.84,16.88428571,16.73714286,16.97428571,1198.6,1184.528571,18.44428571,19.64514286,83.19571429,88.61285714,500.4,199,87.07
2002/02/12,10:03,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,6.402857143,0.430714286,1160,0.921714286,0.210142857,6,1,2.84,16.96428571,16.72,17.05714286,1200.571429,1191.585714,18.44142857,19.52571429,82.77142857,87.63714286,500.1714286,101,87.07285714
2002/02/12,10:06,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,3.402857143,0.571142857,1181.428571,1.088571429,0.195428571,6,1,2.84,17.06142857,16.73857143,17.18428571,1203.885714,1198.228571,18.44342857,19.72385714,82.27142857,87.98,500.4285714,50.28571429,87.07714286
2002/02/12,10:08,17,1,2,1,625.6632653,3.054309507,0.281725217,5.048087306,0.191857143,0.306571429,1194.285714,0.739285714,0.227714286,6,1,2.84,17.13714286,16.76571429,17.26714286,1200.614286,1199.314286,18.514,19.38514286,82.19428571,86.06142857,499.4,1,87.08428571
2002/02/12,11:43,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,9.512857143,0.182714286,257.2857143,1.097142857,0.543142857,6,1,2.84,18.48,19.56571429,18.49,360.4,348.5142857,18.70771429,19.99642857,76.30285714,81.55714286,500.3428571,1499.285714,87.06
2002/02/12,11:45,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,4.562857143,0.206,154.1428571,1.28,0.567142857,6,1,2.84,18.74571429,19.70285714,18.73285714,199.3857143,193.6285714,18.442,19.949,73.97,80.01285714,500.0571429,1499.142857,87.06
2002/02/12,11:48,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,0.184,0.193571429,96.61428571,1.228571429,0.576428571,6,1,2.84,18.65428571,19.58285714,18.62571429,99.5,99.14285714,18.19728571,19.64114286,73.41285714,79.23857143,500.1428571,1500.428571,87.06
2002/02/12,11:50,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,-1.147857143,0.183714286,58.81428571,1.178571429,0.580857143,6,1,2.84,18.51714286,19.44,18.51571429,47.52857143,48.82857143,17.97342857,19.36042857,73.13285714,78.77428571,500.1142857,1500.285714,87.06
2002/02/12,11:52,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,-2.912857143,0.180142857,29.67142857,1.192857143,0.599857143,6,1,2.84,18.58428571,19.51428571,18.58285714,-0.957142857,2.528571429,17.86142857,19.265,72.36857143,78.05285714,500.2714286,1499.571429,87.05428571
2002/02/12,11:56,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,10.03428571,0.165571429,281.8571429,1.144285714,0.621428571,6,1,2.84,18.52857143,19.47285714,18.52857143,400.2285714,387.6428571,17.60757143,18.95228571,71.58285714,77.05,500.2,1500.714286,87.05142857
2002/02/12,11:59,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,17.3,0.153,581.8571429,1.094285714,0.641857143,6,1,2.84,18.58571429,19.53142857,18.57285714,801.0285714,779.2714286,17.52685714,18.81485714,71.00285714,76.22,500.3428571,1499.571429,87.04428571
2002/02/12,12:01,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,18.67142857,0.149714286,757.4285714,1.122857143,0.671857143,6,1,2.84,18.73714286,19.73857143,18.68571429,1000.571429,976.8428571,17.48257143,18.80485714,70.15571429,75.46142857,500.1285714,1500.857143,87.04285714
2002/02/12,12:03,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,20.65714286,0.134857143,904.8571429,1.051428571,0.696571429,6,1,2.84,18.82571429,19.84,18.77571429,1199.757143,1173.528571,17.44857143,18.68857143,69.63428571,74.58,500.0714286,1500.571429,87.04571429
2002/02/12,12:05,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,18.58571429,0.117142857,902.4285714,0.864428571,0.654571429,6,1,2.84,18.73285714,19.39428571,18.70857143,1201.728571,1178.157143,17.43014286,18.44985714,69.95428571,74.04714286,499.3571429,1000.714286,87.04
2002/02/12,12:07,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,13.68571429,0.0899,919.1428571,0.625714286,0.611428571,6,1,2.84,18.64,18.87857143,18.68571429,1198.914286,1181.585714,17.38014286,18.11814286,70.15571429,73.13285714,499.5,500.5714286,87.04
2002/02/12,12:10,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,7.432857143,0.062428571,987.8571429,0.428285714,0.597285714,6,1,2.84,18.58571429,18.59,18.66142857,1203.814286,1194.285714,17.33085714,17.83542857,70.20142857,72.24285714,500.3714286,199.4285714,87.03857143
2002/02/12,12:12,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,2.424857143,0.043785714,1095.714286,0.300285714,0.593571429,6,1,2.84,18.54142857,18.45428571,18.64857143,1200.6,1197.285714,17.31185714,17.66557143,70.31857143,71.75714286,500.4142857,99.71428571,87.04
2002/02/12,12:15,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,0.641242857,0.0365,1154.285714,0.259714286,0.614285714,6,1,2.84,18.68714286,18.60142857,18.77285714,1199.185714,1198.057143,17.35085714,17.65714286,69.82285714,71.05857143,499.5,49.85714286,87.03714286
2002/02/12,12:17,18,1,2,0,622.5814286,2.859701238,0.231571598,4.970875,-2.787142857,0.033371429,1328.571429,0.250714286,0.647285714,6,1,2.84,18.96571429,18.87428571,19.02285714,1204.814286,1207.785714,17.40671429,17.70257143,68.85428571,70.02571429,499.4714286,0.857142857,87.04
2002/02/12,15:57,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,10.23714286,0.246428571,269.5714286,3.027142857,1.128571429,6,1,2.84,22.74142857,23.15,22.88,361,347.4428571,16.20085714,19.75871429,50.70285714,61.84,500.2142857,1498.571429,86.88
2002/02/12,15:59,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,4.812857143,0.257714286,158.2857143,3.154285714,1.13,6,1,2.84,22.87571429,23.29571429,22.98428571,200.7285714,194.2285714,16.32742857,20.03628571,50.69142857,62.20571429,500.3714286,1500.142857,86.88
2002/02/12,16:02,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,0.522142857,0.264285714,93.27142857,3.175714286,1.11,6,1,2.84,22.77571429,23.20571429,22.88285714,99.7,98.7,16.33314286,20.067,51.01714286,62.68,500.2428571,1501,86.88
2002/02/12,16:05,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,-1.582285714,0.271428571,59.37142857,3.167142857,1.08,6,1,2.84,22.52714286,23.00857143,22.60285714,48.71428571,50.41428571,16.29628571,20.01971429,51.67285714,63.48,500.3285714,1500.142857,86.88
2002/02/12,16:07,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,-4.115714286,0.276285714,30.62857143,3.227142857,1.084285714,6,1,2.84,22.6,23.06428571,22.70857143,0.257142857,5.157142857,16.31271429,20.10357143,51.49,63.45571429,500.2857143,1499,86.87428571
2002/02/12,16:12,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,13.01428571,0.285285714,296.4285714,3.404285714,1.11,6,1,2.84,22.77857143,23.21142857,22.84571429,400.1714286,383,16.081,20.08228571,50.21142857,62.70857143,500.3285714,1500.142857,86.87
2002/02/12,16:14,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,21.75714286,0.280142857,622.7142857,3.341428571,1.11,6,1,2.84,22.57857143,23.08571429,22.62285714,801.1857143,772,15.93485714,19.86171429,50.36571429,62.77714286,500.2714286,1500.714286,86.87285714
2002/02/12,16:17,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,24.14285714,0.272714286,796.8571429,3.292857143,1.12,6,1,2.84,22.53571429,23.04428571,22.58571429,1001.542857,968.7428571,15.79014286,19.66285714,50.03714286,62.30857143,500.1,1500,86.87142857
2002/02/12,16:20,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,24.42857143,0.263,982.5714286,3.182857143,1.12,6,1,2.84,22.39428571,22.95285714,22.42571429,1199.442857,1165.657143,15.73042857,19.47571429,50.28142857,62.25142857,500.0285714,1500,86.87142857
2002/02/12,16:22,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,22.3,0.239,988,2.868571429,1.101428571,6,1,2.84,22.45142857,22.62285714,22.52428571,1201.228571,1170.457143,15.66614286,19.04057143,49.89571429,60.64,500.3571429,999.2857143,86.87142857
2002/02/12,16:24,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,16.67142857,0.210428571,1017.142857,2.557142857,1.105714286,6,1,2.84,22.65714286,22.43142857,22.77571429,1198.357143,1174.714286,15.61485714,18.63185714,49.11571429,58.60857143,499.3428571,501,86.87142857
2002/02/12,16:26,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,8.237142857,0.182571429,1087.142857,2.297142857,1.134285714,6,1,2.84,22.88428571,22.39142857,23.04285714,1199.814286,1186.642857,15.52171429,18.22985714,48.15428571,56.55857143,499.4714286,200.1428571,86.87
2002/02/12,16:28,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,2.958571429,0.144,1132.857143,1.891428571,1.168571429,6,1,2.84,22.87142857,22.31285714,23.06142857,1199.814286,1193.557143,15.45114286,17.68128571,47.98,54.90285714,499.6,101,86.87428571
2002/02/12,16:31,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,-0.294428571,0.106857143,1177.142857,1.448571429,1.192857143,6,1,2.84,22.66428571,22.16,22.85,1199.6,1197.857143,15.39585714,17.107,48.40714286,53.78571429,499.5285714,50.42857143,86.87428571
2002/02/12,16:33,19,1,2,0,607.5915306,2.03209828,0.380563617,5.016515768,-3.835714286,0.072642857,1262.857143,1.036285714,1.238571429,6,1,2.84,22.48428571,22.15,22.67,1199.842857,1202.971429,15.34485714,16.567,48.77714286,52.66,499.5428571,0.714285714,86.87285714
2002/02/13,10:11,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,14.24285714,0.401714286,272.4285714,3.185714286,0.778285714,6,1,2.84,18.81,19.49142857,18.79857143,358.6714286,340.3,13.27014286,17.02571429,53.50428571,68.64857143,500.2142857,1499.857143,87.86142857
2002/02/13,10:13,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,7.745714286,0.409142857,153.7142857,3.237142857,0.777857143,6,1,2.84,18.87428571,19.56428571,18.84857143,200.1142857,190.1142857,13.32571429,17.14342857,53.50714286,68.83714286,499.9857143,1500.571429,87.86
2002/02/13,10:17,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,2.814285714,0.412714286,82.54285714,3.272857143,0.780285714,6,1,2.84,18.90857143,19.63857143,18.88285714,99.84285714,96.11428571,13.381,17.23671429,53.61285714,69.06142857,500.1428571,1499.857143,87.86
2002/02/13,10:19,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,0.212857143,0.417571429,48.2,3.338571429,0.788428571,6,1,2.84,19.05142857,19.77571429,19.02285714,50.28571429,49.82857143,13.42885714,17.366,53.32857143,68.96285714,500.2285714,1500.571429,87.86142857
2002/02/13,10:22,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,-2.827142857,0.419714286,15.4,3.304285714,0.776714286,6,1,2.84,19.00428571,19.72714286,18.97142857,0.014285714,3.4,13.523,17.41842857,53.86428571,69.38285714,500.2428571,1500,87.86
2002/02/13,10:25,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,16.22857143,0.417,304.2857143,3.348571429,0.791285714,6,1,2.84,19.19,19.85714286,19.16428571,400.3571429,379.3571429,13.52285714,17.46985714,53.24428571,68.78428571,500.2142857,1499.571429,87.86714286
2002/02/13,10:30,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,22.92857143,0.415142857,659.1428571,3.394285714,0.805142857,6,1,2.84,19.39142857,20.03428571,19.37285714,800.0428571,769.4,13.59785714,17.59828571,52.87714286,68.43142857,500.3142857,1498.857143,87.86428571
2002/02/13,10:32,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,23.05714286,0.409571429,852.5714286,3.422857143,0.821857143,6,1,2.84,19.55714286,20.19428571,19.53142857,999.0428571,967.4285714,13.64442857,17.67671429,52.51571429,68.03428571,500.3571429,1499.428571,87.87
2002/02/13,10:37,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,23.14285714,0.392142857,1044.285714,3.4,0.847142857,6,1,2.84,19.80857143,20.45,19.76857143,1199.471429,1166.942857,13.81657143,17.82085714,52.35428571,67.52714286,500.2571429,1499.428571,87.86857143
2002/02/13,10:40,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,20.6,0.369714286,1054.285714,3.094285714,0.812714286,6,1,2.84,19.88714286,20.05571429,19.87571429,1199.285714,1170.242857,13.90742857,17.55242857,52.43571429,66.18,500.3857143,1000.142857,87.86857143
2002/02/13,10:42,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,14.74285714,0.341428571,1088.571429,2.691428571,0.758857143,6,1,2.84,19.75571429,19.43857143,19.79714286,1199.714286,1178.214286,13.98042857,17.15214286,53.14142857,65.2,500.4285714,501,87.86714286
2002/02/13,10:44,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,10.35571429,0.318142857,1110,2.408571429,0.724571429,6,1,2.84,19.67285714,19.04714286,19.76142857,1199.514286,1183.685714,14.08328571,16.92328571,53.81857143,64.67,500.4571429,199.1428571,87.87
2002/02/13,10:46,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,5.525714286,0.301,1140,2.278571429,0.720428571,6,1,2.84,19.68285714,18.97857143,19.76857143,1199.314286,1189.428571,14.18057143,16.866,54.15142857,64.40571429,500.5,99,87.87
2002/02/13,10:48,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,2.611428571,0.282428571,1160,2.167142857,0.726,6,1,2.84,19.72142857,18.98142857,19.79714286,1200.957143,1194.728571,14.24828571,16.80414286,54.28285714,64.02,500.5,50,87.86714286
2002/02/13,10:51,20,1,3,1,267.832449,3.188294919,0.333983201,4.781724505,-0.560142857,0.270285714,1181.428571,2.184285714,0.760857143,6,1,2.84,20.02142857,19.29714286,20.08142857,1199.128571,1196.671429,14.33342857,16.90785714,53.59142857,63.21857143,500.3571429,0.428571429,87.86428571
